OBJECTID,WHO_REGION,ISO_2_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,STARTDATE,ENDDATE,ISO_3_CODE,WHO_CODE,ADM3_ALTNA,ADM3_ALTCO,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,ADM3_VIZ_N,ADM2_VIZ_N,ADM1_VIZ_N,GUID,ADM2_GUID,ADM1_GUID,ADM0_GUID,NOTES,GlobalID,Shape_Leng,Shape_Area
415,AFRO,GN,FARANAH CTRE,FARANAH,FARANAH,GUINEA,GN001003003003000000,GN001003003000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.72075514000,10.06594769000,Faranah Centre,Faranah,Faranah,{71703CAA-CF74-48CB-A111-25D261481AB2},{B12EC2B0-AD06-43AD-92E5-A87B1BBF4DAB},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{49A9B015-654A-4F9F-8C08-2EF6896D7F7C},0.71205428094,0.03282301945
416,AFRO,GN,FARMORIAH,FORECARIAH,KINDIA,GUINEA,GN001005003003000000,GN001005003000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.03286095000,9.25896251000,Farmoriah,Forecariah,Kindia,{D3E848B2-4A1D-476B-82D1-E39BDBEEBEAD},{CDA157DA-FA10-4671-99CB-1C4DB56A432E},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{F0F0D4E4-22C4-4868-B4E8-A14AE2DA57A7},1.48906036304,0.05722888559
417,AFRO,GN,FASSANKONI,MACENTA,N'ZEREKORE,GUINEA,GN001008004005000000,GN001008004000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.30395771000,8.05543258000,Fassankoni,Macenta,N'zerekore,{F129EBD1-A1C0-4A8A-B728-57989BCD7126},{50356CF1-C47D-4369-B8B5-E4C203A09899},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{CD4A8521-9A85-4EBD-8207-74594A7D8839},0.75297137853,0.03502701624
418,AFRO,GN,FATAKO,TOUGUE,LABE,GUINEA,GN001006005001000000,GN001006005000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.87477564000,11.23223896000,Fatako,Tougue,Labe,{828DB7C4-3553-499B-8777-83DC5F06AC88},{CC6C947C-A7AD-403B-A981-90D9825AAEFD},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{CDFD17EB-66A1-403E-B537-FE6E331286CD},0.53817389545,0.01704157085
419,AFRO,GN,GAYAH,MALI,LABE,GUINEA,GN001006004005000000,GN001006004000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.43493575000,11.96430519000,Gayah,Mali,Labe,{38A4FE8A-A3DF-434D-A870-9AFDAC281C40},{4E6E939E-02E0-44D9-A27B-C9273C8E309B},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{2FA548E2-8E78-476A-8B95-39E8C43AC1AF},0.59533276500,0.01974272992
420,AFRO,GN,FELLO KOUNDOUA,TOUGUE,LABE,GUINEA,GN001006005002000000,GN001006005000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.28182482000,11.85383151000,Fello Koundoua,Tougue,Labe,{E11FEDF5-FF20-487F-BF53-641204532C47},{CC6C947C-A7AD-403B-A981-90D9825AAEFD},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{B72D298E-8687-4EBD-A98F-A3DEB50B4887},1.35457659532,0.09080436585
421,AFRO,GN,FERMESSADOU,KISSIDOUGOU,FARANAH,GUINEA,GN001003004005000000,GN001003004000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.20408494000,9.13451820000,Fermessadou,Kissidougou,Faranah,{596434A2-26C0-436C-A4B0-8E2683BE58A1},{E102D840-F9A4-48FC-9A09-9D95F802F438},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{89526EA9-6471-42E5-89BB-C60B7074C465},0.86288425180,0.03451504888
422,AFRO,GN,FIRAWA,KISSIDOUGOU,FARANAH,GUINEA,GN001003004006000000,GN001003004000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.85310466000,9.23407718000,Firawa,Kissidougou,Faranah,{A07CB16A-10F9-4547-BA80-34CB0F2A6D16},{E102D840-F9A4-48FC-9A09-9D95F802F438},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{B10B0414-85C2-4158-A873-C5B8B906BC8A},0.75965898906,0.02984030819
423,AFRO,GN,FORECARIAH CTRE,FORECARIAH,KINDIA,GUINEA,GN001005003004000000,GN001005003000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.09080268000,9.42575080000,Forecariah Centre,Forecariah,Kindia,{B7B23309-C4C1-43AA-893D-F7AE58532D99},{CDA157DA-FA10-4671-99CB-1C4DB56A432E},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{76F31038-2FB1-4853-B56A-7267CC347691},0.10573215335,0.00082939368
424,AFRO,GN,FOUALA,BEYLA,N'ZEREKORE,GUINEA,GN001008001005000000,GN001008001000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.32598000000,8.98381749000,Fouala,Beyla,N'zerekore,{6756E262-32A3-477E-B20C-B5A5DD55F916},{516C366D-1299-4AF3-BA22-96E9C19D3EE1},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{3EBBB695-D563-4FFA-9580-38035678059D},0.73416511512,0.02740934676
425,AFRO,GN,FOUGOU,MALI,LABE,GUINEA,GN001006004004000000,GN001006004000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.34455427000,11.89747260000,Fougou,Mali,Labe,{5D65F7E7-9594-48D7-A622-3DD8D6CBAA61},{4E6E939E-02E0-44D9-A27B-C9273C8E309B},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{41E976C6-7238-4E3E-AF52-8070BF8FCD85},0.65355324688,0.01780956133
426,AFRO,GN,GBAKEDOU,BEYLA,N'ZEREKORE,GUINEA,GN001008001006000000,GN001008001000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.34370808000,8.72961085000,Gbakedou,Beyla,N'zerekore,{0A10D15D-5412-489F-9274-416ADDBD69C9},{516C366D-1299-4AF3-BA22-96E9C19D3EE1},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{85556AFC-C497-4EE9-9759-671C02D4ACD4},0.71160182929,0.03223362164
427,AFRO,GN,GBANGBADOU,KISSIDOUGOU,FARANAH,GUINEA,GN001003004007000000,GN001003004000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.00014361000,9.29702945000,Gbangbadou,Kissidougou,Faranah,{3DD3A683-8ED6-42C6-A250-9F8F4AA6B395},{E102D840-F9A4-48FC-9A09-9D95F802F438},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{42253B98-70A1-43E1-A7D3-DD5AA36BC5AE},0.60117622188,0.02254754348
428,AFRO,GN,FOULAMORY,GAOUAL,BOKE,GUINEA,GN001001004001000000,GN001001004000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.63311559000,12.15663676000,Foulamory,Gaoual,Boke,{CECE8539-C380-404F-8B01-02B49BA1AE22},{3AF2956C-CF76-4590-B832-3774BF3EDEDE},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{4ECD97F8-EEE5-4520-803E-4082161D7C9D},2.32549711601,0.12301817884
429,AFRO,GN,FOUMBADOU,LOLA,N'ZEREKORE,GUINEA,GN001008003002000000,GN001008003000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.38038160000,8.29330973000,Foumbadou,Lola,N'zerekore,{60ED1124-79C4-468D-BA12-22056372FC57},{DE27F008-A821-47E3-972F-5A5CDD128002},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{E58F5FFC-7FA0-4C0A-93DC-C7E1A092D7B1},1.34282676449,0.08743222890
430,AFRO,GN,FRANWALIA,SIGUIRI,KANKAN,GUINEA,GN001004005003000000,GN001004005000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.44229277000,11.79113549000,Franwalia,Siguiri,Kankan,{8FEC8C2D-4B93-4C48-BBA4-E328AF8B995B},{3D5505B6-E298-47E1-AF54-FA2554708C41},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},,{A9BFA7B6-D7E9-4F9F-9DA1-42E22559D7E5},1.16485157655,0.06999513604
431,AFRO,GN,FRIA CTRE,FRIA,BOKE,GUINEA,GN001001003003000000,GN001001003000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.62882338000,10.40508033000,Fria Centre,Fria,Boke,{AEADEBB5-8A20-4356-BDB7-99EB55337FC7},{10025130-AD44-4B4F-A231-45BBE541B861},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{986AC92F-EC01-46E6-B391-91BD71EBB663},0.97609594279,0.03677226817
432,AFRO,GN,FRIGUIAGBE,KINDIA,KINDIA,GUINEA,GN001005004003000000,GN001005004000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.95475740000,9.85150828000,Friguiagbe,Kindia,Kindia,{CDE32A39-24CA-45CF-B3C3-9DE20626333C},{A4EE52F5-14CF-455E-9083-098A531C05BC},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{435743B6-F2FA-4EB3-8E5E-F6C29F751518},0.78212155358,0.03452813182
433,AFRO,GN,GADHA WOUNDOU,KOUBIA,LABE,GUINEA,GN001006001002000000,GN001006001000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.53471997000,11.99291800000,Gadha Woundou,Koubia,Labe,{F3E8F7F2-F3D8-4120-A799-9DF455BB9BB0},{D29375BE-9AA5-4EB6-B335-84CAACC206C6},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{55C5F032-0479-4D1E-9CE8-B6A210F2397F},1.39604197286,0.09731554568
434,AFRO,GN,GAGNAKALY,DINGUIRAYE,FARANAH,GUINEA,GN001003002005000000,GN001003002000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.98639979000,11.82001557000,Gagnakaly,Dinguiraye,Faranah,{D711EE3F-0C6C-414C-8DDF-1C20EBC20221},{D1431D0B-2088-4D15-890B-2021A52635F4},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{52672087-3511-42E6-9FDC-D8F0F8EFD3DF},2.64981992913,0.21870502479
435,AFRO,GN,GAMA BEREMA,LOLA,N'ZEREKORE,GUINEA,GN001008003003000000,GN001008003000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.23970958000,7.89620084000,Gama Berema,Lola,N'zerekore,{BAB95C27-DC33-4AA5-9824-225CD05650F7},{DE27F008-A821-47E3-972F-5A5CDD128002},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{0C799AB9-DCA6-41CF-B32A-1FE2A52DDB51},0.98493365287,0.03991766746
436,AFRO,GN,GAOUAL CTRE,GAOUAL,BOKE,GUINEA,GN001001004002000000,GN001001004000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.20567642000,11.74455411000,Gaoual Centre,Gaoual,Boke,{D163711A-8445-4E6A-AA32-C797752A425D},{3AF2956C-CF76-4590-B832-3774BF3EDEDE},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{70577855-14EA-4F21-92DC-45207A9CD32C},0.44318350153,0.01147353749
437,AFRO,GN,GBESSOBA,BEYLA,N'ZEREKORE,GUINEA,GN001008001007000000,GN001008001000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-7.94886263000,8.64077214000,Gbessoba,Beyla,N'zerekore,{8124E0CE-F446-471F-AD43-9ADCD192F3BC},{516C366D-1299-4AF3-BA22-96E9C19D3EE1},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{B92EC7FD-EE44-46A0-B7AF-7FAB2217960D},2.37070305614,0.17937496802
438,AFRO,GN,GNALEAH,FARANAH,FARANAH,GUINEA,GN001003003004000000,GN001003003000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.51831807000,9.94707712000,Gnaleah,Faranah,Faranah,{21DB0C80-481B-402E-B4FE-593E5F623B9F},{B12EC2B0-AD06-43AD-92E5-A87B1BBF4DAB},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{092F3F86-3400-4AFB-ABD2-EF53127F041C},1.25265011500,0.08618426804
439,AFRO,GN,GONGORET,PITA,MAMOU,GUINEA,GN001007003004000000,GN001007003000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.49395230000,10.73604585000,Gongoret,Pita,Mamou,{AD3152AD-FC93-4E70-A8BD-A01F91A057B6},{A5AE1042-B5B2-4938-9B57-F94E87E10A4B},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{1B86BAD0-269A-4C85-86B2-33E627368274},1.06440936562,0.03961164723
440,AFRO,GN,GONGORET,MAMOU,MAMOU,GUINEA,GN001007002003000000,GN001007002000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.93700970000,10.77558630000,Gongoret,Mamou,Mamou,{99299FEB-E1C8-4002-851B-FE10C720FB85},{7F158D68-26AB-40BB-A7E8-ACACA46C512D},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{848F0812-C96F-4977-8EB4-8AFBAC440BE8},0.68579587208,0.02324745900
441,AFRO,GN,GOUECKE,N'ZEREKORE,N'ZEREKORE,GUINEA,GN001008005002000000,GN001008005000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.77272528000,7.98886230000,Gouecke,N'zerekore,N'zerekore,{25C5C263-B11C-41B8-BABF-67393C800992},{DE604D86-539C-4146-AC8A-6CF71FF7E8A4},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{65135B3B-5D12-4993-B1C5-4DE619181F13},0.46037991466,0.01093397375
442,AFRO,GN,HEREMAKONO,FARANAH,FARANAH,GUINEA,GN001003003005000000,GN001003003000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.94065068000,9.93812893000,Heremakono,Faranah,Faranah,{1C1A8CCC-5016-4AAB-9747-DB597A21C481},{B12EC2B0-AD06-43AD-92E5-A87B1BBF4DAB},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{6BA56F9B-051A-4B9A-BAE2-10B01166F711},1.36214843700,0.09368218801
443,AFRO,GN,GUEASSO,LOLA,N'ZEREKORE,GUINEA,GN001008003004000000,GN001008003000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-8.18187625000,8.08506132000,Gueasso,Lola,N'zerekore,{EC64B41D-B6A1-4136-8B23-6E8B5F863B52},{DE27F008-A821-47E3-972F-5A5CDD128002},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{A58F6A5A-7019-4F96-AEE3-C8E6ECA5A5EC},1.43087129799,0.07517760010
444,AFRO,GN,GUECKEDOU CTRE,GUECKEDOU,N'ZEREKORE,GUINEA,GN001008002003000000,GN001008002000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.11629987000,8.57515307000,Gueckedou Centre,Gueckedou,N'zerekore,{EFB21004-A2BF-4247-8ED6-7858635D0C94},{8FCC5814-B006-4621-9E07-D746142ED00D},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{FE25DDFE-2708-4C9F-B159-373F17B9050E},0.47681851525,0.01029379825
445,AFRO,GN,GUENDEMBOU,GUECKEDOU,N'ZEREKORE,GUINEA,GN001008002004000000,GN001008002000000000,GN001008000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-10.05034145000,8.77730034000,Guendembou,Gueckedou,N'zerekore,{188EF217-E3CC-47B4-B907-C1B3478DF4C8},{8FCC5814-B006-4621-9E07-D746142ED00D},{DBB89DE8-46BD-4369-8BFF-B7FDD4E3668F},{3740A605-5160-4F27-BD0D-D8F08466011A},,{A034A11D-315C-429F-8C12-7ED1135A1006},1.28645122524,0.05831513140
446,AFRO,GN,GUINGUAN,KOUNDARA,BOKE,GUINEA,GN001001005001000000,GN001001005000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.98955272000,12.25380081000,Guinguan,Koundara,Boke,{40D3F678-4EB9-478C-B97E-70AD88AEFC56},{B813CEEE-6E27-4CCD-B1D2-DA052D35DE36},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{AE152A68-5FE8-4FEC-BDD9-88A69EEF2E49},1.89965249042,0.10111323954
447,AFRO,GN,HAFIA,LABE,LABE,GUINEA,GN001006002006000000,GN001006002000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.43754461000,11.21980213000,Hafia,Labe,Labe,{28E624FF-3B98-4150-9452-C141377B4926},{FBC498FD-42BE-483E-AC92-5E3D411976AE},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{7F8DB041-3EC5-4F13-9AE1-D246DC676E8E},0.53842745039,0.01593046946
448,AFRO,GN,HERICO,LELOUMA,LABE,GUINEA,GN001006003003000000,GN001006003000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.87431518000,11.19858099000,Herico,Lelouma,Labe,{1B6EE6BC-BB7E-4BD2-9CFC-5D3D87EE2E03},{F964B398-9DF1-4D68-947B-2A90C0D1C060},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{06B4500B-83C2-4B37-928A-5F09DA9DC24E},0.82114936162,0.03267464444
449,AFRO,GN,HIDAYATOU,MALI,LABE,GUINEA,GN001006004006000000,GN001006004000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.13174158000,11.98933557000,Hidayatou,Mali,Labe,{447D9046-3FDE-4856-86AA-685C76B0A912},{4E6E939E-02E0-44D9-A27B-C9273C8E309B},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{C6167557-37F4-4490-8CDE-8046A58EBE9C},0.87368539625,0.03111675373
450,AFRO,GN,KAALA,DALABA,MAMOU,GUINEA,GN001007001004000000,GN001007001000000000,GN001007000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.17744566000,10.81404700000,Kaala,Dalaba,Mamou,{D19546ED-5123-4252-A789-5FB94FDAAB68},{6639C07D-56B0-441C-A9D8-9985FC080957},{70A7F1F4-7ECC-4BA7-99F4-21C4F84859AA},{3740A605-5160-4F27-BD0D-D8F08466011A},,{1F3A10D6-2A74-4EF2-91C6-85EFF4899A56},0.43598287228,0.00834041294
451,AFRO,GN,KAALAN,LABE,LABE,GUINEA,GN001006002007000000,GN001006002000000000,GN001006000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-12.16946417000,11.32825386000,Kaalan,Labe,Labe,{BC5B4756-C88D-436C-A3FD-6BDE5E68F60F},{FBC498FD-42BE-483E-AC92-5E3D411976AE},{8C1432DB-20F7-4B43-A09A-F370CA3EEC0C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{FD02F16B-4BBF-4D94-B1EC-0B4572179037},0.54977053670,0.00947147555
452,AFRO,GN,KABACK,FORECARIAH,KINDIA,GUINEA,GN001005003005000000,GN001005003000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.38101344000,9.34289938000,Kaback,Forecariah,Kindia,{1008D308-26F2-4C95-837F-90DBA37879A4},{CDA157DA-FA10-4671-99CB-1C4DB56A432E},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{3EF7A42E-1D09-45CB-9012-CDF273BDB0CA},0.49465052171,0.01062168097
453,AFRO,GN,KAKONY,GAOUAL,BOKE,GUINEA,GN001001004003000000,GN001001004000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.13685351000,11.38741077000,Kakony,Gaoual,Boke,{3C79DBBB-A922-4613-BD45-C096CEEC9456},{3AF2956C-CF76-4590-B832-3774BF3EDEDE},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{B9659B6C-0291-4057-B138-BA798F8BE8AA},1.98223917291,0.13132585529
454,AFRO,GN,KANKAMA,DABOLA,FARANAH,GUINEA,GN001003001006000000,GN001003001000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.13283662000,10.91365567000,Kankama,Dabola,Faranah,{035E47BE-C768-42DC-A6B8-231421080615},{8E2F5727-BCCF-434A-A01B-5FCCF877637A},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{776F1605-15CA-4239-A0F2-6CB4933F1A76},0.98148727192,0.03421809632
455,AFRO,GN,KANKAN CTRE,KANKAN,KANKAN,GUINEA,GN001004001005000000,GN001004001000000000,GN001004000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-9.26835647000,10.36679401000,Kankan Centre,Kankan,Kankan,{144B9CA6-9730-4A6B-8DF5-E05868BDD8ED},{6B598816-7B2E-4A23-82BC-A2FB71A01E39},{F4A65CE5-DE5C-458C-89D2-9A9948436620},{3740A605-5160-4F27-BD0D-D8F08466011A},ADM3_VIZ_NAME: Changed CTRE to Centre,{2DD33CBC-2039-46C9-AD8D-A01748CE00B5},0.44396900034,0.01275388165
456,AFRO,GN,KALIAH,FORECARIAH,KINDIA,GUINEA,GN001005003007000000,GN001005003000000000,GN001005000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.12147990000,9.33883941000,Kaliah,Forecariah,Kindia,{A9FE567C-8F25-4C68-8CB9-429BF0D0B145},{CDA157DA-FA10-4671-99CB-1C4DB56A432E},{BBFD4A3D-C612-471F-BF12-72160A6E8997},{3740A605-5160-4F27-BD0D-D8F08466011A},,{76B00F0D-5564-4AFB-8A80-C5B688312962},1.40465788029,0.04578616982
457,AFRO,GN,KALINKO,DINGUIRAYE,FARANAH,GUINEA,GN001003002006000000,GN001003002000000000,GN001003000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-11.18309431000,11.25265343000,Kalinko,Dinguiraye,Faranah,{FDE30229-E371-43B6-9796-AF27B6715EA2},{D1431D0B-2088-4D15-890B-2021A52635F4},{5217EDE4-E8A7-4D41-B049-27C587EC465C},{3740A605-5160-4F27-BD0D-D8F08466011A},,{81AD349E-4BAE-48DE-A746-F7C5447D6F5F},1.07807185632,0.07410797948
458,AFRO,GN,KAMABI,KOUNDARA,BOKE,GUINEA,GN001001005002000000,GN001001005000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-13.28317254000,12.26691156000,Kamabi,Koundara,Boke,{644861DE-50D6-4AE1-9B51-FCAE78574D3D},{B813CEEE-6E27-4CCD-B1D2-DA052D35DE36},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{01BD4B7D-2B36-41ED-92FA-D88B684AA65F},1.64356342215,0.08692558791
459,AFRO,GN,KAMSAR,BOKE,BOKE,GUINEA,GN001001002004000000,GN001001002000000000,GN001001000000000000,GN001000000000000000,1/1/2000,12/31/9999,GIN,GUI,,,3,Member state,324,WCARO,-14.54582689000,10.63225374000,Kamsar,Boke,Boke,{E1975FCD-2879-402C-BC90-DC432DF5C57B},{817C3D7B-887E-4C07-9739-30084F498A26},{E17F716C-DA1C-4212-8B52-8C9FBB65468B},{3740A605-5160-4F27-BD0D-D8F08466011A},,{47A35B0E-D8BA-4B9F-9FAA-A6B6995C3B1B},1.07209970559,0.04543529921
