OBJECTID,WHO_REGION,ISO_2_CODE,ADM4_NAME,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM4_CODE,ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,STARTDATE,ENDDATE,ISO_3_CODE,WHO_CODE,ADM4_ALTNA,ADM3_ALTCO,LVL,WHO_STATUS,UN_CODE,UNICEF_REG,CENTER_LON,CENTER_LAT,ADM4_VIZ_N,ADM3_VIZ_N,ADM2_VIZ_N,ADM1_VIZ_N,GUID,ADM3_GUID,ADM2_GUID,ADM1_GUID,ADM0_GUID,NOTES,GlobalID,Shape_Leng,Shape_Area
1330,AFRO,SL,YURIKA,LOKOMASAMA,PORT LOKO,NORTHERN,SIERRA LEONE,SL001002004006014000,SL001002004006000000,SL001002004000000000,SL001002000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-13.20244503000,8.78843719000,Yurika,Lokomasama,Port Loko,Northern,{4101E3CD-30F3-4818-9EAB-12EF5E82E712},{222806B8-6228-4B3D-9D9A-D90C6F97DB5D},{A28758B8-26B3-4838-9C28-37F59EAE608F},{BBF2DABC-CEB0-4274-A263-8E0B43201D81},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{FAADEFAD-8627-49FF-83C8-020A915591DF},0.57500580616,0.01081606583
1331,AFRO,SL,BENKEH,BAGRUWA,MOYAMBA,SOUTHERN,SIERRA LEONE,SL001003003001002000,SL001003003001000000,SL001003003000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-12.52927387000,7.79294899000,Benkeh,Bagruwa,Moyamba,Southern,{B02E6D43-BA01-4DB5-AEA4-30A58DAED362},{8A68E7F1-301C-4CE9-A4A4-B580063A9E4B},{87625F44-EB55-4AC4-844D-648DEFD661FC},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{7F151E45-8E98-4097-8A64-58004A59A53A},0.94369254303,0.01894205218
1332,AFRO,SL,LOWER RIBBI,RIBBI,MOYAMBA,SOUTHERN,SIERRA LEONE,SL001003003012002000,SL001003003012000000,SL001003003000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-12.94290691000,8.21973649000,Lower Ribbi,Ribbi,Moyamba,Southern,{842FEFE3-D81A-49C1-8BCF-64622F256D77},{79E3833F-6397-461B-BCA5-1A4683D485BA},{87625F44-EB55-4AC4-844D-648DEFD661FC},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{E0470107-1CD5-46F5-8B8F-DCEE71A4DB66},0.40471848926,0.00662207383
1333,AFRO,SL,PEMBAAR,MONO SAKRIM,PUJEHUN,SOUTHERN,SIERRA LEONE,SL001003004006005000,SL001003004006000000,SL001003004000000000,SL001003000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-11.90461915000,7.19014652000,Pembaar,Mono Sakrim,Pujehun,Southern,{65EFE416-8926-4A18-8E66-2E632F85E565},{9F0C1880-1704-46AB-8EEF-62B86B713308},{5897C1E2-657A-4ABE-A2D0-D58CA9BED62F},{897FB4A2-7F57-4FE5-8A41-EEAA7A1347BA},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{8516CAE0-4CB0-4793-A776-4F0A003B8DB7},0.29331389779,0.00404687885
1334,AFRO,SL,MAPOTOLON,SAMU,KAMBIA,NORTHERN,SIERRA LEONE,SL001002002006009000,SL001002002006000000,SL001002002000000000,SL001002000000000000,SL001000000000000000,1/1/2000,12/31/9999,SLE,SIL,,,4,Member state,694,WCARO,-13.23127312000,9.04800389000,Mapotolon,Samu,Kambia,Northern,{5EFA31B2-BD74-4A0A-9623-26065C45BC8A},{EB65A1D1-9FE3-4A8F-8061-0E182B04EB8F},{16FAC340-B054-43D4-9089-E51664302A43},{BBF2DABC-CEB0-4274-A263-8E0B43201D81},{E1CD65EA-4261-4A92-A8AF-1709465C2CD3},,{0A1F098D-D6AB-4312-BB53-7CD3DA33FCB5},0.37115324827,0.00466976770
1335,AFRO,LR,CEEDOR,BUTAW,SINOE,SINOE,LIBERIA,LR001015001003002000,LR001015001003000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.02083676000,5.13161667000,Ceedor,Butaw,Sinoe,Sinoe,{629015C4-4C80-4E9B-9671-49C088A37BC3},{4157973C-03E7-431A-A4E3-9796B3421013},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{DAA613FA-5F43-4B24-BABF-E8D9AD37EA30},0.21239442428,0.00219888546
1336,AFRO,LR,CENTRAL BUCHANAN,COMMONWEALTH,GRAND BASSA,GRAND BASSA,LIBERIA,LR001004001001002000,LR001004001001000000,LR001004001000000000,LR001004000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.04599472000,5.89688011000,Central Buchanan,Commonwealth,Grand Bassa,Grand Bassa,{57F01AD6-BA9B-44C3-8429-4678F5A05E34},{E38000E2-9BA3-48E4-8168-A5ADF72752D7},{2661EC85-877D-4855-B1E7-A6D183A708D1},{1C4FF96F-7964-40A4-A6CD-8E64F59A52E7},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},A,{7904CFE0-3262-49C7-9248-AA4379B44386},0.04293975778,0.00007419236
1337,AFRO,LR,CENTRAL DREPOH,KPAYAN,SINOE,SINOE,LIBERIA,LR001015001009002000,LR001015001009000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.64676253000,5.20910465000,Central Drepoh,Kpayan,Sinoe,Sinoe,{36BE1D03-4F5F-45CF-81FD-3133FD5F2476},{5FF06F1E-825F-4ED8-A73B-5A81F6785544},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{35927969-7CF0-469C-8C12-A68B1B6AE7EC},0.31359786623,0.00355034685
1338,AFRO,LR,CENTRAL GUMA,VAHUN,LOFA,LOFA,LIBERIA,LR001008001005001000,LR001008001005000000,LR001008001000000000,LR001008000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.51913281000,8.08751351000,Central Guma,Vahun,Lofa,Lofa,{DD1D6910-A312-4857-B946-F3812CAD6DB5},{C3225F93-098A-4F6B-B504-D0E375172E6E},{D1EBDED5-42AF-45D5-B572-212D622ABDFB},{57341707-F0C2-4A6C-AB40-22561CE7691D},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{6AC1A262-8295-4734-B263-50BE9414F333},0.28098131807,0.00306754003
1339,AFRO,LR,CENTRAL MORWEH,DOEDAIN,RIVERCESS,RIVERCESS,LIBERIA,LR001014001003002000,LR001014001003000000,LR001014001000000000,LR001014000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.34378901000,6.20036543000,Central Morweh,Doedain,Rivercess,Rivercess,{7C45421E-0115-4BC0-A8B2-46FF9225C183},{8084E37F-105B-405C-95F0-C8589498CE00},{ACEFA775-398F-489D-8607-6E361B65F2D1},{29CF0BAE-932D-4583-9E0D-899E09492E92},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{E3422381-60C9-472F-96B6-D2645C54A499},0.99271514833,0.02557897188
1340,AFRO,LR,CENTRAL TARSUE,SANQUIN DIST#2,SINOE,SINOE,LIBERIA,LR001015001015001000,LR001015001015000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.20866291000,5.18941533000,Central Tarsue,Sanquin District 2,Sinoe,Sinoe,{449C5DA7-0BF0-4394-B792-0EC9B88073C8},{751FB2EF-681B-4C60-BB20-7490DA553A3D},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM3_VIZ_NAME: Updated Duplicate Number,{5DDC6813-E6C7-4841-8EA8-052EF4D20AED},0.47677933738,0.00669202499
1341,AFRO,LR,KAYTU,BUTAW,SINOE,SINOE,LIBERIA,LR001015001003004000,LR001015001003000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.01853367000,5.17213769000,Kaytu,Butaw,Sinoe,Sinoe,{4814342D-542B-4FFD-97C2-187ADE9F8381},{4157973C-03E7-431A-A4E3-9796B3421013},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{E61082C6-9001-4CFA-96CC-EFB499297697},0.14445330382,0.00112964047
1342,AFRO,LR,KEBEH/HWOLOZOHN,ZARFLAHN,RIVERCESS,RIVERCESS,LIBERIA,LR001014001008002000,LR001014001008000000,LR001014001000000000,LR001014000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.55311565000,5.59089738000,Kebeh/Hwolozohn,Zarflahn,Rivercess,Rivercess,{70107E7C-8107-4568-99D3-67A9FAADABE0},{80DDE4FE-A487-482C-A419-FAD990F3D586},{ACEFA775-398F-489D-8607-6E361B65F2D1},{29CF0BAE-932D-4583-9E0D-899E09492E92},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{C5014A46-7BA6-48DB-B3EA-5A58BA833C57},0.37368290693,0.00631219493
1343,AFRO,LR,"KERBAYE
",GBOR,NIMBA,NIMBA,LIBERIA,LR001012001007003000,LR001012001007000000,LR001012001000000000,LR001012000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.73598306000,7.10687898000,"Kerbaye
",Gbor,Nimba,Nimba,{0922A90C-5817-4113-B553-97011372CCB8},{7DE3E319-0486-472D-877D-EDBBB1129B62},{EFE6B8BB-C87E-4F8A-8890-1BA02EB215B9},{E5A9A185-1CCC-4100-93BC-526AD36E4213},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{F0443994-52BD-4986-800B-AD431F49F43B},0.20928273014,0.00179434649
1344,AFRO,LR,KIAFFARH,MAMBAH KABA,MARGIBI,MARGIBI,LIBERIA,LR001009001004004000,LR001009001004000000,LR001009001000000000,LR001009000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.60601220000,6.28212471000,Kiaffarh,Mambah Kaba,Margibi,Margibi,{FDBF8A87-32C4-4BCF-A01C-BB2CD0EE3D7C},{74D57A9D-1792-47A5-8812-BF79F9EAC3EA},{D511A13B-4AB3-4ED0-9D4D-CDEE7C37DE97},{7013932F-50C4-4D02-B4D5-971F8FFC070E},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{E5196C41-3C84-4663-836A-2650C33D813C},0.43353225596,0.00793908545
1345,AFRO,LR,KIAZOLU,GARWULA,GRAND CAPE MOUNT,GRAND CAPE MOUNT,LIBERIA,LR001005001002004000,LR001005001002000000,LR001005001000000000,LR001005000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-11.16731045000,6.92066939000,Kiazolu,Garwula,Grand Cape Mount,Grand Cape Mount,{F2080D80-118E-482E-871E-AAC46E1A7109},{98BB0FD5-4838-4181-B29C-768382AD1940},{ECBFB081-DE79-491D-BC27-FF4CE72E0ACC},{91E22D53-5BE2-440B-99D7-20FECF62A4F2},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{A19845EC-0390-4AE2-A3A0-2EF534D36800},0.41116308232,0.00921314571
1346,AFRO,LR,KING WILLIAM,DUGBE RIVER,SINOE,SINOE,LIBERIA,LR001015001004005000,LR001015001004000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.70428414000,4.82883483000,King William,Dugbe River,Sinoe,Sinoe,{36C5281B-90F2-45C0-8B86-A8AD004ED368},{33ED000D-DA26-4356-B260-7D8A9EF6C426},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{743873E3-4D77-4AED-BDAF-C54BF58F878A},0.14495442883,0.00089706537
1347,AFRO,LR,KINGSVILLE TOWNSHIP,CAREYSBURG,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001001005000,LR001011001001000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.45097099000,6.41501215000,Kingsville Township,Careysburg,Montserrado,Montserrado,{0567CCA8-14F8-4912-A51E-F6F86B151BB7},{B80F8F06-4A4E-42F3-8131-720FE490B405},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{0DE2CDA6-9B7E-45E2-9005-A0A1F1C9707C},0.45142798469,0.00652597382
1348,AFRO,LR,KLAJADAZON,BUTAW,SINOE,SINOE,LIBERIA,LR001015001003005000,LR001015001003000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.05982076000,5.20471230000,Klajadazon,Butaw,Sinoe,Sinoe,{F8A9AF9D-753A-41D2-ADB0-CE7213CB5700},{4157973C-03E7-431A-A4E3-9796B3421013},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{0A90DF7E-5E79-4638-BF6D-D836D1955194},0.31076929744,0.00309624761
1349,AFRO,LR,KLANIEDAE,KPAYAN,SINOE,SINOE,LIBERIA,LR001015001009008000,LR001015001009000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.89454078000,5.11856230000,Klaniedae,Kpayan,Sinoe,Sinoe,{E6E96A40-FCE7-408D-AC2E-3F3077AB7896},{5FF06F1E-825F-4ED8-A73B-5A81F6785544},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{84D4FC81-324D-491E-ACB9-F74BC80EFCB6},0.27134670704,0.00273677209
1350,AFRO,LR,KLEBO,PLEEBO/SODOKEN,MARYLAND,MARYLAND,LIBERIA,LR001010001006003000,LR001010001006000000,LR001010001000000000,LR001010000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-7.74538212000,4.51923297000,Klebo,Pleebo/Sodoken,Maryland,Maryland,{D0C95F01-F41C-4726-9165-585A4A36DCF0},{5B2CAE08-3C9C-465A-B8EF-AFCB27B88A2D},{5FD4B485-A096-488F-BD8C-4394B349012C},{47564408-1069-403C-96B7-36A0C4D19BDA},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{E5F66534-49F2-4048-B189-8307B06643B8},0.54175165803,0.01239291231
1351,AFRO,LR,KLIPO,BARCLAYVILLE,GRAND KRU,GRAND KRU,LIBERIA,LR001007001001002000,LR001007001001000000,LR001007001000000000,LR001007000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.29491842000,4.61108266000,Klipo,Barclayville,Grand Kru,Grand Kru,{E3F9758B-8A5F-4FDE-8435-CEDD2DE4BF86},{26A3719D-73E9-41CB-8658-2701C79407DE},{0FEF85C0-C239-40FD-A0BB-4844FDA4D6F9},{33202F46-890A-47F3-B157-064CE8642B9A},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{82364604-982E-4D09-BCCB-D27ABC69C023},0.24432823511,0.00062892907
1352,AFRO,LR,KONINGA,BOPOLU,GBARPOLU,GBARPOLU,LIBERIA,LR001003001003003000,LR001003001003000000,LR001003001000000000,LR001003000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.31051578000,7.36772487000,Koninga,Bopolu,Gbarpolu,Gbarpolu,{B18B8D56-F1A9-4736-8619-8014AD2EC75C},{4F41C0AE-0178-41D4-BAFA-F22609CB012B},{89E1F760-5834-425B-9E5C-AAA3CEAB09DD},{321E5E4E-2059-475A-9AD7-E5038CE15E18},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{343FD5EC-18B4-4DCA-B9FC-FEEFB50D1F1F},1.35224455113,0.07416238252
1353,AFRO,LR,KONOQUELLEH,KAKATA,MARGIBI,MARGIBI,LIBERIA,LR001009001003008000,LR001009001003000000,LR001009001000000000,LR001009000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.25435924000,6.67127702000,Konoquelleh,Kakata,Margibi,Margibi,{CEA6C7BB-12B0-41D5-9310-E82F908CA70E},{EEA099F6-31EF-4B06-A468-5B9254DA45E8},{D511A13B-4AB3-4ED0-9D4D-CDEE7C37DE97},{7013932F-50C4-4D02-B4D5-971F8FFC070E},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{715BB39F-607C-4C00-9349-7E6D01C888EA},0.39351667740,0.00713919720
1354,AFRO,LR,KONOWOLOLA,SALALA,BONG,BONG,LIBERIA,LR001002001007001000,LR001002001007000000,LR001002001000000000,LR001002000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.89753871000,6.74712316000,Konowolola,Salala,Bong,Bong,{03548534-D6C9-410F-AF37-5C90681F7FDD},{AB959F1A-A90A-4EF7-932E-7236293EEE8A},{2028113B-9DAE-49D0-AB36-0F00F4E3D4C1},{D52205B7-1D9F-404D-AB14-95757A1B6579},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{A60BCF74-C84A-4B24-B472-0EC88820EC0D},0.96569110668,0.03328809861
1355,AFRO,LR,KONOYEA,SALALA,BONG,BONG,LIBERIA,LR001002001007002000,LR001002001007000000,LR001002001000000000,LR001002000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.00109923000,6.86006398000,Konoyea,Salala,Bong,Bong,{4DECD7EE-819C-46FD-B04C-FD2953DCCBC1},{AB959F1A-A90A-4EF7-932E-7236293EEE8A},{2028113B-9DAE-49D0-AB36-0F00F4E3D4C1},{D52205B7-1D9F-404D-AB14-95757A1B6579},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{15FB4EC7-B981-40B9-AFCA-60B6B4BE1816},0.52875656141,0.01543760786
1356,AFRO,LR,KORJAHYEE,PYNES TOWN,SINOE,SINOE,LIBERIA,LR001015001012004000,LR001015001012000000,LR001015001000000000,LR001015000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.51406184000,5.57486727000,Korjahyee,Pynes Town,Sinoe,Sinoe,{F89FB34F-BEE1-422C-A842-4C5F8642E512},{62B34D2B-897E-4D6E-A214-CC0CBD652BBB},{BFE75F8A-3C58-49CF-B5CB-1E660B2A27D1},{C68FFD59-CDDA-4097-A724-2445E9B4B7E9},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{5A65EB6D-FABC-4C6C-9EB5-FA7805B4752E},0.60034953468,0.01881278552
1357,AFRO,LR,KORKORWEIN/OLD BARRACK,COMMONWEALTH,GRAND BASSA,GRAND BASSA,LIBERIA,LR001004001001006000,LR001004001001000000,LR001004001000000000,LR001004000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.05191112000,5.88957511000,Korkorwein/Old Barrack,Commonwealth,Grand Bassa,Grand Bassa,{9F33942C-B59C-417A-A26E-AE2A63F5D5A5},{E38000E2-9BA3-48E4-8168-A5ADF72752D7},{2661EC85-877D-4855-B1E7-A6D183A708D1},{1C4FF96F-7964-40A4-A6CD-8E64F59A52E7},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},A,{7CB859DA-733E-4EA8-920D-79D1363C4AFA},0.05278981068,0.00011776063
1358,AFRO,LR,KOYO,NYORKEN,MARYLAND,MARYLAND,LIBERIA,LR001010001005003000,LR001010001005000000,LR001010001000000000,LR001010000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-7.86832454000,4.89966801000,Koyo,Nyorken,Maryland,Maryland,{4A3F03D6-4957-4260-9FFA-47EEEE6875FD},{505EECF6-4B07-469B-8030-E0A7B27C8725},{5FD4B485-A096-488F-BD8C-4394B349012C},{47564408-1069-403C-96B7-36A0C4D19BDA},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{6731C8AC-F9D3-4EED-98DE-F61FFF9827B7},0.25060871247,0.00351083889
1359,AFRO,LR,KPALLA,ST. PAUL RIVER,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001004014000,LR001011001004000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.80835052000,6.43576556000,Kpalla,Saint Paul River,Montserrado,Montserrado,{74FAA0C5-6ABC-43AC-A7F1-0C1521509A07},{3C242392-4DB2-4EC5-A856-BB70E82071D3},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM3_VIZ_NAME: Changed St. to Saint,{84939624-C3A7-4B96-84D1-B2EE0F63FF70},0.18985956642,0.00148658329
1360,AFRO,LR,KPANADA,NEEKREEN,GRAND BASSA,GRAND BASSA,LIBERIA,LR001004001006005000,LR001004001006000000,LR001004001000000000,LR001004000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.01878255000,5.89124921000,Kpanada,Neekreen,Grand Bassa,Grand Bassa,{70A65561-F384-4BC1-956F-9FCA4AF5B205},{1E0EC030-2B7F-452D-9279-EC5709E535C6},{2661EC85-877D-4855-B1E7-A6D183A708D1},{1C4FF96F-7964-40A4-A6CD-8E64F59A52E7},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{4A323F48-4998-4DC9-A273-F0F29D9B5796},0.05050578729,0.00013231194
1361,AFRO,LR,KPAQUEH GOR,BEAWOR,RIVERCESS,RIVERCESS,LIBERIA,LR001014001001002000,LR001014001001000000,LR001014001000000000,LR001014000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.51194403000,5.46876291000,Kpaqueh Gor,Beawor,Rivercess,Rivercess,{5729EF7D-C3CB-4D7A-8ABB-454F89C689E7},{06E695D1-81C2-4555-8C67-6EBF132B2980},{ACEFA775-398F-489D-8607-6E361B65F2D1},{29CF0BAE-932D-4583-9E0D-899E09492E92},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{C26AB3AE-5A9E-4F51-B3BF-64065C3D8C13},0.25863590297,0.00256620185
1362,AFRO,LR,ARNAKEN,KPI,GRAND KRU,GRAND KRU,LIBERIA,LR001007001013001000,LR001007001013000000,LR001007001000000000,LR001007000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.14483264000,5.01928561000,Arnaken,Kpi,Grand Kru,Grand Kru,{5DE6A477-299F-4D69-A705-74EFE76A2385},{E3FF8565-08B4-409E-85CC-29ADA43D6808},{0FEF85C0-C239-40FD-A0BB-4844FDA4D6F9},{33202F46-890A-47F3-B157-064CE8642B9A},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{DAC4BA4A-555E-49F8-91D8-01B2B4FE5DFD},0.18414393185,0.00215557898
1363,AFRO,LR,ARTHING TON,ST. PAUL RIVER,MONTSERRADO,MONTSERRADO,LIBERIA,LR001011001004001000,LR001011001004000000,LR001011001000000000,LR001011000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-10.67505036000,6.51297126000,Arthing ton,Saint Paul River,Montserrado,Montserrado,{F042B39A-3305-4C8E-BFF3-BD21A487D86A},{3C242392-4DB2-4EC5-A856-BB70E82071D3},{D6F57210-A900-4BE9-9EC2-F0C73DB0B433},{7585628D-8E78-4A9E-811F-1C7FDF457A17},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},ADM3_VIZ_NAME: Changed St. to Saint,{8CED92D5-B700-46A7-9295-8803FA9EF1CD},0.14094800968,0.00088829464
1364,AFRO,LR,B'HAI-NICKO,B'HAI,GRAND GEDEH,GRAND GEDEH,LIBERIA,LR001006001001001000,LR001006001001000000,LR001006001000000000,LR001006000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-8.54271809000,6.38893388000,B'Hai-Nicko,B'hai,Grand Gedeh,Grand Gedeh,{1BFB0AF4-56EA-48F6-9784-ABB82E1E40F0},{9F8FFEC2-8D96-478C-BA55-2E3133B1DCB1},{1ACFF5CE-8BE8-41AD-8B75-23006FA2D9E8},{F2A8E625-1954-4416-81E4-F9D5D8F25E6F},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{C0ED31CA-3EC5-4CE8-89BC-89B738B19694},0.52604427742,0.01163581524
1365,AFRO,LR,BADE,BELLEH,GBARPOLU,GBARPOLU,LIBERIA,LR001003001001001000,LR001003001001000000,LR001003001000000000,LR001003000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.96578911000,7.50151237000,Bade,Belleh,Gbarpolu,Gbarpolu,{DABCBC01-247F-4C71-9008-A8485AF25D05},{B71AB94C-3591-475A-A13B-EC2C0E7A4F95},{89E1F760-5834-425B-9E5C-AAA3CEAB09DD},{321E5E4E-2059-475A-9AD7-E5038CE15E18},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{76BC65EC-50A0-492E-A496-1E7494A4C14E},2.13017595162,0.15413317200
1366,AFRO,LR,BAHR,DOEDAIN,RIVERCESS,RIVERCESS,LIBERIA,LR001014001003001000,LR001014001003000000,LR001014001000000000,LR001014000000000000,LR001000000000000000,1/1/2000,12/31/9999,LBR,LIB,,,4,Member state,430,WCARO,-9.17082809000,6.30371403000,Bahr,Doedain,Rivercess,Rivercess,{4CBFCE69-3901-4447-9BB6-2603AA3E48EC},{8084E37F-105B-405C-95F0-C8589498CE00},{ACEFA775-398F-489D-8607-6E361B65F2D1},{29CF0BAE-932D-4583-9E0D-899E09492E92},{78DBDF5D-226B-4BE4-B853-5A58D9DA21A6},,{4CAEFB15-DC2A-4221-9164-A1D427AB1975},1.25141423632,0.03925041463
